12.600000000000001, 79.88333333333334, 8, 6, 0.2625, 8
12.600000000000001, 62.425, 8, 6, 0.2625, 8
12.600000000000001, 93.50833333333334, 8, 6, 0.2625, 8
12.600000000000001, 88.74166666666666, 8, 6, 0.2625, 8
12.600000000000001, 78.88333333333334, 8, 6, 0.2625, 8
12.600000000000001, 79.89166666666667, 8, 6, 0.2625, 8
12.600000000000001, 74.90833333333333, 8, 6, 0.2625, 8
18.6, 70.40833333333333, 8, 6, 0.3875, 8
18.6, 82.19166666666666, 8, 6, 0.3875, 8
18.6, 62.03333333333333, 8, 6, 0.3875, 8
18.6, 70.1, 8, 6, 0.3875, 8
18.6, 62.63333333333333, 8, 6, 0.3875, 8
18.6, 50.0, 8, 6, 0.3875, 8
18.6, 50.0, 8, 6, 0.3875, 8
25.799999999999997, 85.275, 8, 6, 0.5375, 8
25.799999999999997, 50.0, 8, 6, 0.5375, 8
25.799999999999997, 50.0, 8, 6, 0.5375, 8
25.799999999999997, 85.5, 8, 6, 0.5375, 8
25.799999999999997, 50.0, 8, 6, 0.5375, 8
25.799999999999997, 50.0, 8, 6, 0.5375, 8
25.799999999999997, 71.125, 8, 6, 0.5375, 8
31.799999999999997, 62.108333333333334, 8, 6, 0.6625, 8
31.799999999999997, 71.8, 8, 6, 0.6625, 8
31.799999999999997, 73.125, 8, 6, 0.6625, 8
31.799999999999997, 62.31666666666667, 8, 6, 0.6625, 8
31.799999999999997, 62.266666666666666, 8, 6, 0.6625, 8
31.799999999999997, 50.0, 8, 6, 0.6625, 8
31.799999999999997, 50.0, 8, 6, 0.6625, 8
15.0, 56.31666666666667, 8, 6, 0.3125, 12
15.0, 50.0, 8, 6, 0.3125, 12
15.0, 50.0, 8, 6, 0.3125, 12
15.0, 50.0, 8, 6, 0.3125, 12
15.0, 58.083333333333336, 8, 6, 0.3125, 12
15.0, 50.0, 8, 6, 0.3125, 12
15.0, 50.0, 8, 6, 0.3125, 12
19.799999999999997, 58.083333333333336, 8, 6, 0.4125, 12
19.799999999999997, 58.00833333333333, 8, 6, 0.4125, 12
19.799999999999997, 73.23333333333333, 8, 6, 0.4125, 12
19.799999999999997, 58.208333333333336, 8, 6, 0.4125, 12
19.799999999999997, 58.225, 8, 6, 0.4125, 12
19.799999999999997, 58.075, 8, 6, 0.4125, 12
19.799999999999997, 58.108333333333334, 8, 6, 0.4125, 12
25.799999999999997, 50.0, 8, 6, 0.5375, 12
25.799999999999997, 62.041666666666664, 8, 6, 0.5375, 12
25.799999999999997, 67.975, 8, 6, 0.5375, 12
25.799999999999997, 58.06666666666667, 8, 6, 0.5375, 12
25.799999999999997, 58.175, 8, 6, 0.5375, 12
25.799999999999997, 62.96666666666667, 8, 6, 0.5375, 12
25.799999999999997, 50.0, 8, 6, 0.5375, 12
33.0, 58.25833333333333, 8, 6, 0.6875, 12
33.0, 58.166666666666664, 8, 6, 0.6875, 12
33.0, 58.175, 8, 6, 0.6875, 12
33.0, 58.09166666666667, 8, 6, 0.6875, 12
33.0, 58.083333333333336, 8, 6, 0.6875, 12
33.0, 65.30833333333334, 8, 6, 0.6875, 12
33.0, 58.275, 8, 6, 0.6875, 12
12.600000000000001, 55.80833333333333, 8, 6, 0.2625, 16
12.600000000000001, 61.575, 8, 6, 0.2625, 16
12.600000000000001, 65.79166666666667, 8, 6, 0.2625, 16
12.600000000000001, 57.175, 8, 6, 0.2625, 16
12.600000000000001, 55.84166666666667, 8, 6, 0.2625, 16
12.600000000000001, 60.925, 8, 6, 0.2625, 16
12.600000000000001, 57.475, 8, 6, 0.2625, 16
19.799999999999997, 55.791666666666664, 8, 6, 0.4125, 16
19.799999999999997, 55.35, 8, 6, 0.4125, 16
19.799999999999997, 50.0, 8, 6, 0.4125, 16
19.799999999999997, 55.78333333333333, 8, 6, 0.4125, 16
19.799999999999997, 55.833333333333336, 8, 6, 0.4125, 16
19.799999999999997, 53.68333333333333, 8, 6, 0.4125, 16
19.799999999999997, 55.833333333333336, 8, 6, 0.4125, 16
26.400000000000002, 50.0, 8, 6, 0.55, 16
26.400000000000002, 50.0, 8, 6, 0.55, 16
26.400000000000002, 50.0, 8, 6, 0.55, 16
26.400000000000002, 55.81666666666667, 8, 6, 0.55, 16
26.400000000000002, 50.0, 8, 6, 0.55, 16
26.400000000000002, 50.0, 8, 6, 0.55, 16
26.400000000000002, 55.833333333333336, 8, 6, 0.55, 16
31.799999999999997, 65.3, 8, 6, 0.6625, 16
