1.116760671138763428e-01
1.679863333702087402e-01
4.833857715129852295e-02
6.122191250324249268e-02
3.380257487297058105e-01
1.672262996435165405e-01
1.374866813421249390e-01
2.024962306022644043e-01
5.352458730340003967e-02
1.687939316034317017e-01
