6.863719900138676167e-04
1.765279375831596553e-05
2.776557266770396382e-05
1.923612318933010101e-03
9.785610018298029900e-04
1.886593177914619446e-03
1.229861471801996231e-02
1.848266765591688454e-05
2.028696704655885696e-03
1.718861312838271260e-04
