8.803507313132286072e-03
2.341672219336032867e-02
1.271161157637834549e-02
3.357090353965759277e-01
4.248604923486709595e-02
5.563783273100852966e-02
9.543695300817489624e-02
5.717628821730613708e-02
7.364077866077423096e-02
2.955224178731441498e-02
