6.642173230648040771e-02
2.328781783580780029e-02
6.564641837030649185e-03
2.347202599048614502e-02
3.507077926769852638e-03
3.238707408308982849e-02
5.508459731936454773e-02
5.866724252700805664e-02
1.053034365177154541e-01
3.237672895193099976e-02
