1.034413930028676987e-02
1.986089348793029785e-02
3.760803490877151489e-02
7.934149354696273804e-02
4.285424947738647461e-02
9.774595499038696289e-02
5.321511998772621155e-02
1.670885272324085236e-02
8.326244354248046875e-02
5.908352136611938477e-02
