1.421907771105394847e-14
8.554049395897989072e-13
6.142950940006653240e-17
4.422527100715172845e-16
1.477672862814239513e-14
2.354346870436844997e-16
4.221495657381890698e-14
9.738618374246468985e-16
1.749850298568642742e-14
5.363548147285790435e-13
