1.067184563726186752e-02
4.048228729516267776e-03
4.811297729611396790e-02
3.737002378329634666e-03
3.405824676156044006e-02
1.449589431285858154e-01
5.011318251490592957e-02
1.212869584560394287e-02
8.701094239950180054e-02
1.800000108778476715e-02
