1.718946173787117004e-02
2.866344340145587921e-02
8.028449490666389465e-03
1.676149964332580566e-01
7.396066188812255859e-02
3.814252093434333801e-02
6.385224312543869019e-02
5.514467880129814148e-02
1.399116665124893188e-01
9.278223849833011627e-03
