3.661682829260826111e-02
7.961918413639068604e-02
2.854676358401775360e-02
7.392692845314741135e-03
2.148801088333129883e-02
2.804262004792690277e-02
1.970478519797325134e-02
6.132037937641143799e-02
1.373119354248046875e-01
7.557117938995361328e-02
