[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1338.0, 5151.0, 10202.0, 9015.0, 7046.0, 8968.0, 13520.0, 4698.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1330.0, 5229.0, 10491.0, 9003.0, 8117.0, 10862.0, 14928.0, 4690.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1384.0, 5424.0, 10779.0, 9080.0, 8255.0, 10929.0, 15296.0, 4744.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5748.0, 11035.0, 9086.0, 8704.0, 11475.0, 15968.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5744.0, 11042.0, 9108.0, 10229.0, 12874.0, 16512.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5724.0, 11018.0, 9120.0, 10975.0, 13440.0, 16576.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5722.0, 10997.0, 9102.0, 11763.0, 13813.0, 16520.0, 4798.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1436.0, 5693.0, 10996.0, 9128.0, 11959.0, 13749.0, 16552.0, 4796.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5709.0, 11021.0, 9140.0, 11986.0, 13808.0, 16648.0, 4799.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5701.0, 11033.0, 9249.0, 11968.0, 13918.0, 16632.0, 4798.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5703.0, 11051.0, 9433.0, 12099.0, 14022.0, 16648.0, 4797.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5700.0, 11057.0, 9554.0, 12143.0, 14116.0, 16672.0, 4797.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5702.0, 11045.0, 9534.0, 12126.0, 14081.0, 16704.0, 4796.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5683.0, 11023.0, 9806.0, 12174.0, 14100.0, 16872.0, 4792.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1436.0, 5663.0, 11009.0, 9735.0, 12164.0, 14095.0, 16704.0, 4791.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5679.0, 10993.0, 9640.0, 12170.0, 14049.0, 16640.0, 4790.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5685.0, 11080.0, 9860.0, 12278.0, 14235.0, 16816.0, 4791.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1436.0, 5651.0, 10954.0, 9978.0, 12183.0, 14156.0, 16968.0, 4787.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5681.0, 11020.0, 10361.0, 12287.0, 14239.0, 17544.0, 4786.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5688.0, 10969.0, 10484.0, 12284.0, 14268.0, 17752.0, 4784.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5653.0, 10872.0, 10515.0, 12228.0, 14129.0, 17768.0, 4783.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5660.0, 10918.0, 10610.0, 12286.0, 14247.0, 17800.0, 4785.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1434.0, 5628.0, 10844.0, 10612.0, 12229.0, 14176.0, 17664.0, 4778.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5664.0, 10945.0, 10642.0, 12306.0, 14272.0, 17760.0, 4788.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5654.0, 10920.0, 10647.0, 12323.0, 14250.0, 17832.0, 4780.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5669.0, 10962.0, 10648.0, 12311.0, 14224.0, 17808.0, 4781.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5661.0, 10951.0, 11109.0, 12504.0, 14244.0, 17848.0, 4779.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5672.0, 10996.0, 11222.0, 12597.0, 14186.0, 17856.0, 4783.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5657.0, 10996.0, 11204.0, 12437.0, 14048.0, 17816.0, 4779.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1436.0, 5617.0, 11033.0, 11140.0, 11878.0, 13856.0, 17792.0, 4761.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5642.0, 11076.0, 11254.0, 11767.0, 13896.0, 17936.0, 4759.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5647.0, 11085.0, 11287.0, 11802.0, 13925.0, 17912.0, 4759.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5621.0, 11047.0, 11333.0, 11802.0, 13915.0, 17920.0, 4756.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5623.0, 11081.0, 11381.0, 11824.0, 13948.0, 17856.0, 4756.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5600.0, 11060.0, 11367.0, 11769.0, 13774.0, 17920.0, 4757.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5616.0, 11113.0, 11410.0, 12095.0, 13968.0, 18176.0, 4764.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5598.0, 11092.0, 11541.0, 12578.0, 14363.0, 18544.0, 4755.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5600.0, 11024.0, 11331.0, 12716.0, 14572.0, 18736.0, 4751.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5615.0, 11068.0, 11388.0, 12824.0, 14684.0, 18768.0, 4762.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5607.0, 11089.0, 11387.0, 12907.0, 14735.0, 18872.0, 4758.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5597.0, 11082.0, 11396.0, 12935.0, 14764.0, 18824.0, 4759.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5616.0, 11075.0, 11431.0, 12969.0, 14751.0, 18888.0, 4755.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5621.0, 11125.0, 11426.0, 12967.0, 14842.0, 18920.0, 4755.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5626.0, 11119.0, 11481.0, 13070.0, 14867.0, 18928.0, 4756.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5609.0, 11050.0, 11381.0, 12987.0, 14681.0, 18864.0, 4750.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5613.0, 11104.0, 11614.0, 13183.0, 14799.0, 19024.0, 4759.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1436.0, 5596.0, 11018.0, 11753.0, 13287.0, 14786.0, 18920.0, 4751.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5579.0, 10981.0, 11910.0, 13324.0, 14901.0, 18960.0, 4748.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5597.0, 11062.0, 12243.0, 13446.0, 15092.0, 19000.0, 4751.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5567.0, 10972.0, 12191.0, 13476.0, 15041.0, 18936.0, 4747.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5558.0, 10997.0, 12420.0, 13602.0, 15370.0, 18976.0, 4747.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5560.0, 11003.0, 12625.0, 13688.0, 15745.0, 19056.0, 4749.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5541.0, 10949.0, 12786.0, 13652.0, 15728.0, 18920.0, 4753.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5526.0, 10768.0, 12648.0, 13147.0, 15609.0, 18744.0, 4757.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5473.0, 10623.0, 12662.0, 12457.0, 15357.0, 18216.0, 4752.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5386.0, 10360.0, 12512.0, 12113.0, 15362.0, 18072.0, 4727.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5379.0, 10650.0, 12678.0, 12366.0, 15426.0, 18104.0, 4727.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1436.0, 5389.0, 9827.0, 12295.0, 11932.0, 15337.0, 18016.0, 4738.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5384.0, 9648.0, 12197.0, 11785.0, 15364.0, 18064.0, 4749.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5361.0, 9645.0, 12321.0, 11808.0, 15407.0, 18136.0, 4747.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5350.0, 9555.0, 12148.0, 11773.0, 15241.0, 18047.0, 4744.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5337.0, 9389.0, 12024.0, 11870.0, 15167.0, 18064.0, 4737.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5366.0, 9337.0, 12163.0, 12191.0, 15328.0, 18183.0, 4747.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5350.0, 9252.0, 12025.0, 12313.0, 15531.0, 18488.0, 4747.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5350.0, 9189.0, 11954.0, 12636.0, 15513.0, 18498.0, 4750.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5344.0, 9032.0, 12029.0, 12701.0, 15538.0, 18530.0, 4745.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5349.0, 8934.0, 11932.0, 12505.0, 15430.0, 18487.0, 4748.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5331.0, 7702.0, 11376.0, 12159.0, 15611.0, 17862.0, 4752.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5321.0, 7682.0, 11221.0, 12164.0, 15553.0, 17855.0, 4741.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5307.0, 7682.0, 11167.0, 11961.0, 15503.0, 17843.0, 4742.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1434.0, 5290.0, 7691.0, 11175.0, 12052.0, 15498.0, 17789.0, 4745.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5287.0, 7657.0, 11018.0, 11668.0, 15295.0, 17717.0, 4746.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1436.0, 5275.0, 7671.0, 11097.0, 11596.0, 15362.0, 17761.0, 4740.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5274.0, 7636.0, 10955.0, 11987.0, 15382.0, 17813.0, 4744.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5267.0, 7641.0, 10887.0, 11794.0, 15241.0, 17826.0, 4743.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5277.0, 7646.0, 11114.0, 12175.0, 15527.0, 17974.0, 4751.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5268.0, 7670.0, 10962.0, 11576.0, 15387.0, 17970.0, 4746.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5269.0, 7619.0, 10952.0, 11847.0, 15244.0, 17852.0, 4743.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5254.0, 7622.0, 10821.0, 11718.0, 15244.0, 17953.0, 4742.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1440.0, 5243.0, 7594.0, 10875.0, 11929.0, 15244.0, 17868.0, 4742.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1438.0, 5232.0, 7581.0, 10747.0, 11790.0, 15144.0, 17843.0, 4739.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1436.0, 5225.0, 7599.0, 10778.0, 11796.0, 15196.0, 17895.0, 4733.0]
