[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 994.0, 3245.0, 6763.0, 7720.0, 8392.0, 9157.0, 9391.0, 10920.0, 9332.0, 6888.0, 12840.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1138.0, 3708.0, 7545.0, 8444.0, 8622.0, 9384.0, 9837.0, 11983.0, 10436.0, 8026.0, 12824.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1346.0, 4297.0, 7918.0, 9530.0, 8678.0, 8581.0, 9706.0, 13390.0, 11483.0, 9547.0, 14400.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1334.0, 4254.0, 7837.0, 9360.0, 8825.0, 8458.0, 9632.0, 14038.0, 11727.0, 9441.0, 14400.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1340.0, 4256.0, 7838.0, 9288.0, 8988.0, 8434.0, 9542.0, 14276.0, 11856.0, 9486.0, 14400.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1340.0, 4240.0, 7794.0, 9272.0, 9062.0, 8361.0, 9488.0, 13972.0, 11725.0, 9767.0, 14400.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1348.0, 4260.0, 7827.0, 9261.0, 8818.0, 8193.0, 9410.0, 13821.0, 11674.0, 9797.0, 14400.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1342.0, 4250.0, 7860.0, 9284.0, 8721.0, 8023.0, 9557.0, 13718.0, 11617.0, 9755.0, 14360.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1336.0, 4215.0, 7746.0, 9145.0, 8468.0, 8064.0, 9716.0, 13905.0, 12799.0, 10390.0, 14384.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1332.0, 4207.0, 7767.0, 9169.0, 8459.0, 8107.0, 9719.0, 14455.0, 12673.0, 10364.0, 14416.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1330.0, 4205.0, 7755.0, 9193.0, 8536.0, 8034.0, 9700.0, 14732.0, 12987.0, 10476.0, 14392.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1362.0, 4278.0, 7776.0, 9260.0, 8719.0, 8094.0, 9721.0, 15046.0, 13853.0, 10757.0, 14400.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1324.0, 4179.0, 7692.0, 9148.0, 8730.0, 8110.0, 9689.0, 14836.0, 13635.0, 10698.0, 14384.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1340.0, 4218.0, 7642.0, 9146.0, 8703.0, 8103.0, 9678.0, 14897.0, 13794.0, 10839.0, 14384.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1344.0, 4227.0, 7625.0, 9074.0, 8468.0, 7955.0, 9671.0, 14914.0, 13784.0, 10807.0, 14392.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1326.0, 4180.0, 7571.0, 9002.0, 8378.0, 7921.0, 9591.0, 14824.0, 13694.0, 10700.0, 14384.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1352.0, 4250.0, 7651.0, 9104.0, 8429.0, 7955.0, 9566.0, 14906.0, 13749.0, 10666.0, 14400.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1340.0, 4219.0, 7664.0, 9097.0, 8466.0, 7998.0, 9580.0, 14863.0, 13689.0, 10088.0, 14384.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1340.0, 4212.0, 7661.0, 9122.0, 8490.0, 8043.0, 9596.0, 14860.0, 13707.0, 9721.0, 14384.0, 4800.0]
[1920.0, 7680.0, 15360.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 19200.0, 4800.0, 1344.0, 4215.0, 7696.0, 9083.0, 8486.0, 8035.0, 9577.0, 14837.0, 13690.0, 9689.0, 14400.0, 4800.0]
