[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1130.0, 2356.0, 2631.0, 3509.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2800.0, 2800.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 3600.0, 3600.0, 1482.0, 1235.0, 2565.0, 1539.0, 1446.0, 2410.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1118.0, 2323.0, 2611.0, 3519.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 3600.0, 3600.0, 1440.0, 1200.0, 3000.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1078.0, 2293.0, 2625.0, 3514.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 3600.0, 3600.0, 1440.0, 1200.0, 3000.0, 1800.0, 1443.0, 2405.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1076.0, 2219.0, 2517.0, 3439.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 3600.0, 3600.0, 1440.0, 1200.0, 3000.0, 1800.0, 1455.0, 2425.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1102.0, 2286.0, 2581.0, 3469.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 3600.0, 3600.0, 1440.0, 1200.0, 3000.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1110.0, 2285.0, 2565.0, 3489.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 3600.0, 3600.0, 1440.0, 1200.0, 3000.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1104.0, 2287.0, 2579.0, 3479.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 3600.0, 3600.0, 1440.0, 1200.0, 3000.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1090.0, 2306.0, 2628.0, 3519.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 3600.0, 3600.0, 1440.0, 1200.0, 3000.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1080.0, 2277.0, 2588.0, 3469.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 3396.0, 3396.0, 1440.0, 1108.0, 2770.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1078.0, 2272.0, 2590.0, 3479.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 1440.0, 960.0, 2400.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1086.0, 2284.0, 2597.0, 3491.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 1440.0, 960.0, 2400.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1092.0, 2315.0, 2623.0, 3509.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 1440.0, 964.0, 2410.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1092.0, 2299.0, 2610.0, 3494.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 1440.0, 960.0, 2400.0, 1800.0, 1440.0, 2400.0, 4800.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1064.0, 2197.0, 2497.0, 3401.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2886.0, 2886.0, 1392.0, 928.0, 2400.0, 1660.0, 1408.0, 2435.0, 4568.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1090.0, 2272.0, 2570.0, 3459.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1200.0, 1200.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1084.0, 2237.0, 2535.0, 3449.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1200.0, 1200.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1088.0, 2229.0, 2516.0, 3434.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1200.0, 1200.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1094.0, 2300.0, 2611.0, 3509.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1200.0, 1200.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1108.0, 2294.0, 2572.0, 3459.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1200.0, 1200.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1082.0, 2253.0, 2557.0, 3469.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1200.0, 1200.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1062.0, 2221.0, 2544.0, 3449.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1200.0, 1200.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1070.0, 2225.0, 2533.0, 3429.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1200.0, 1200.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1094.0, 2260.0, 2554.0, 3459.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1200.0, 1200.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1082.0, 2254.0, 2554.0, 3464.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 720.0, 480.0, 2400.0, 1245.0, 1245.0, 2400.0, 3840.0, 1920.0]
[1920.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 7680.0, 1920.0, 1108.0, 2295.0, 2578.0, 3469.0, 3600.0, 1560.0, 1800.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 2400.0, 1920.0, 960.0, 720.0, 2160.0, 2880.0, 2880.0, 1014.0, 802.0, 2785.0, 1590.0, 1590.0, 2420.0, 3872.0, 1920.0]
