[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1254.0, 3783.0, 6457.0, 6147.0, 3412.0, 5936.0, 10544.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1258.0, 3720.0, 5914.0, 5526.0, 3240.0, 5717.0, 10560.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1286.0, 3744.0, 6835.0, 6268.0, 3339.0, 5692.0, 10560.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1336.0, 3803.0, 7046.0, 6510.0, 3883.0, 5945.0, 10560.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1416.0, 4122.0, 7331.0, 6578.0, 5180.0, 7825.0, 11328.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1440.0, 4370.0, 7401.0, 6750.0, 5398.0, 8010.0, 11496.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1436.0, 4379.0, 7404.0, 6589.0, 5407.0, 8060.0, 11496.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1440.0, 4370.0, 7403.0, 6376.0, 5289.0, 8080.0, 11520.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1440.0, 4367.0, 7400.0, 6432.0, 5392.0, 8041.0, 11520.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1436.0, 4341.0, 7326.0, 6416.0, 5388.0, 8021.0, 11496.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1436.0, 4350.0, 7360.0, 6456.0, 5425.0, 7998.0, 11496.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1436.0, 4352.0, 7401.0, 6496.0, 5486.0, 8028.0, 11496.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1440.0, 4360.0, 7413.0, 6488.0, 5470.0, 8007.0, 11520.0, 2880.0]
[1920.0, 7680.0, 11520.0, 11520.0, 11520.0, 11520.0, 11520.0, 2880.0, 1440.0, 4388.0, 7456.0, 6552.0, 5554.0, 8048.0, 11520.0, 2880.0]
