[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1618.0, 6472.0, 11272.0, 17616.0, 22016.0, 27912.0, 34152.0, 39776.0, 46320.0, 52536.0, 57656.0, 62288.0, 68080.0, 74216.0, 79072.0, 28498.0]
[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1716.0, 6864.0, 11664.0, 18368.0, 23360.0, 30064.0, 37296.0, 43944.0, 49704.0, 56344.0, 62088.0, 67864.0, 74496.0, 81192.0, 86568.0, 28567.0]
[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1706.0, 6824.0, 11624.0, 18344.0, 23328.0, 30048.0, 37392.0, 44104.0, 49864.0, 56560.0, 62312.0, 68112.0, 73872.0, 80592.0, 87184.0, 28448.0]
[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1710.0, 6840.0, 11640.0, 18336.0, 23144.0, 29840.0, 37176.0, 43872.0, 49624.0, 56288.0, 62200.0, 68032.0, 73776.0, 80960.0, 87640.0, 28440.0]
[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1706.0, 6824.0, 11624.0, 18320.0, 23048.0, 29744.0, 37088.0, 43792.0, 49568.0, 56240.0, 62936.0, 68976.0, 74720.0, 82376.0, 89416.0, 28431.0]
[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1722.0, 6888.0, 11904.0, 18600.0, 23352.0, 30048.0, 37424.0, 44128.0, 50536.0, 57224.0, 63928.0, 70496.0, 76792.0, 84448.0, 92088.0, 28429.0]
[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1702.0, 6808.0, 11968.0, 18680.0, 23584.0, 30296.0, 37560.0, 44264.0, 50968.0, 57624.0, 64336.0, 71040.0, 77712.0, 85368.0, 93024.0, 28430.0]
[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1718.0, 6872.0, 12152.0, 18856.0, 23616.0, 30272.0, 37552.0, 44264.0, 50976.0, 57640.0, 64320.0, 71024.0, 77728.0, 85392.0, 93064.0, 28443.0]
[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1718.0, 6872.0, 12264.0, 18960.0, 23736.0, 30432.0, 37688.0, 44400.0, 51104.0, 57776.0, 64480.0, 71176.0, 77896.0, 85552.0, 93208.0, 28444.0]
[1920.0, 7680.0, 15360.0, 23040.0, 30720.0, 38400.0, 46080.0, 53760.0, 61440.0, 69120.0, 76800.0, 84480.0, 92160.0, 99840.0, 107520.0, 28800.0, 1730.0, 6920.0, 12376.0, 19072.0, 23920.0, 29656.0, 36968.0, 43680.0, 50392.0, 57072.0, 63784.0, 70488.0, 77192.0, 84856.0, 92528.0, 28454.0]
