18.6, 75.0, 8, 6, 0.3875, 4
18.6, 99.91666666666667, 8, 6, 0.3875, 4
18.6, 58.333333333333336, 8, 6, 0.3875, 4
18.6, 75.0, 8, 6, 0.3875, 4
18.6, 100.0, 8, 6, 0.3875, 4
21.6, 99.83333333333333, 8, 6, 0.45, 4
21.6, 50.833333333333336, 8, 6, 0.45, 4
21.6, 99.75, 8, 6, 0.45, 4
21.6, 99.58333333333333, 8, 6, 0.45, 4
21.6, 99.58333333333333, 8, 6, 0.45, 4
25.200000000000003, 50.0, 8, 6, 0.525, 4
25.200000000000003, 100.0, 8, 6, 0.525, 4
25.200000000000003, 74.41666666666667, 8, 6, 0.525, 4
25.200000000000003, 99.16666666666667, 8, 6, 0.525, 4
25.200000000000003, 99.83333333333333, 8, 6, 0.525, 4
27.0, 74.58333333333333, 8, 6, 0.5625, 4
27.0, 99.83333333333333, 8, 6, 0.5625, 4
27.0, 75.0, 8, 6, 0.5625, 4
27.0, 75.0, 8, 6, 0.5625, 4
27.0, 100.0, 8, 6, 0.5625, 4
32.400000000000006, 100.0, 8, 6, 0.675, 4
32.400000000000006, 99.75, 8, 6, 0.675, 4
32.400000000000006, 100.0, 8, 6, 0.675, 4
32.400000000000006, 50.0, 8, 6, 0.675, 4
32.400000000000006, 50.0, 8, 6, 0.675, 4
21.0, 63.333333333333336, 8, 6, 0.4375, 6
21.0, 50.0, 8, 6, 0.4375, 6
21.0, 50.0, 8, 6, 0.4375, 6
21.0, 82.75, 8, 6, 0.4375, 6
21.0, 63.416666666666664, 8, 6, 0.4375, 6
25.200000000000003, 99.5, 8, 6, 0.525, 6
25.200000000000003, 66.5, 8, 6, 0.525, 6
25.200000000000003, 76.5, 8, 6, 0.525, 6
25.200000000000003, 98.91666666666667, 8, 6, 0.525, 6
25.200000000000003, 63.666666666666664, 8, 6, 0.525, 6
24.599999999999998, 82.83333333333333, 8, 6, 0.5125, 6
24.599999999999998, 71.41666666666667, 8, 6, 0.5125, 6
24.599999999999998, 83.08333333333333, 8, 6, 0.5125, 6
24.599999999999998, 50.0, 8, 6, 0.5125, 6
24.599999999999998, 64.5, 8, 6, 0.5125, 6
29.400000000000002, 66.66666666666667, 8, 6, 0.6125, 6
29.400000000000002, 62.666666666666664, 8, 6, 0.6125, 6
29.400000000000002, 82.33333333333333, 8, 6, 0.6125, 6
29.400000000000002, 50.0, 8, 6, 0.6125, 6
29.400000000000002, 69.66666666666667, 8, 6, 0.6125, 6
34.2, 82.75, 8, 6, 0.7125, 6
34.2, 66.41666666666667, 8, 6, 0.7125, 6
34.2, 51.416666666666664, 8, 6, 0.7125, 6
34.2, 66.25, 8, 6, 0.7125, 6
34.2, 82.41666666666667, 8, 6, 0.7125, 6
19.799999999999997, 73.83333333333333, 8, 6, 0.4125, 8
19.799999999999997, 53.0, 8, 6, 0.4125, 8
19.799999999999997, 59.5, 8, 6, 0.4125, 8
19.799999999999997, 61.666666666666664, 8, 6, 0.4125, 8
19.799999999999997, 54.333333333333336, 8, 6, 0.4125, 8
24.599999999999998, 70.58333333333333, 8, 6, 0.5125, 8
24.599999999999998, 99.83333333333333, 8, 6, 0.5125, 8
24.599999999999998, 65.16666666666667, 8, 6, 0.5125, 8
24.599999999999998, 65.91666666666667, 8, 6, 0.5125, 8
24.599999999999998, 86.83333333333333, 8, 6, 0.5125, 8
25.200000000000003, 73.33333333333333, 8, 6, 0.525, 8
25.200000000000003, 99.25, 8, 6, 0.525, 8
25.200000000000003, 61.333333333333336, 8, 6, 0.525, 8
25.200000000000003, 71.75, 8, 6, 0.525, 8
25.200000000000003, 80.16666666666667, 8, 6, 0.525, 8
