9.610426425933837891e-01,9.440870881080627441e-01,9.349206686019897461e-01,9.267722368240356445e-01,9.255952835083007812e-01,9.213808178901672363e-01,9.119054675102233887e-01,9.142560362815856934e-01,9.109848141670227051e-01,9.007975459098815918e-01,9.033865928649902344e-01,9.005655050277709961e-01,8.985381722450256348e-01,9.015853404998779297e-01,8.976384401321411133e-01,8.923786878585815430e-01
9.434654116630554199e-01,9.458761215209960938e-01,9.080526828765869141e-01,9.005563259124755859e-01,8.905360102653503418e-01,8.866557478904724121e-01,8.839823007583618164e-01,8.782823085784912109e-01,8.826476335525512695e-01,8.756261467933654785e-01,8.713473677635192871e-01,8.763258457183837891e-01,8.680268526077270508e-01,8.676021099090576172e-01,8.631344437599182129e-01,8.711292743682861328e-01
1.091367006301879883e+00,1.047877550125122070e+00,1.014701485633850098e+00,1.021517038345336914e+00,9.394892454147338867e-01,9.278653860092163086e-01,8.849813938140869141e-01,8.818967342376708984e-01,8.818417787551879883e-01,8.774316906929016113e-01,8.812477588653564453e-01,8.796449899673461914e-01,8.823644518852233887e-01,8.673501610755920410e-01,8.765019178390502930e-01,8.658701181411743164e-01
1.183416843414306641e+00,1.513211488723754883e+00,1.240927815437316895e+00,1.155693769454956055e+00,1.161145329475402832e+00,1.065905928611755371e+00,9.053238034248352051e-01,1.231040477752685547e+00,1.137778282165527344e+00,9.981166720390319824e-01,1.032763242721557617e+00,8.896988034248352051e-01,9.873373508453369141e-01,9.264551401138305664e-01,8.817149996757507324e-01,8.936764597892761230e-01
1.262075781822204590e+00,1.248292565345764160e+00,1.266984105110168457e+00,1.295081377029418945e+00,1.224159479141235352e+00,1.250527024269104004e+00,1.119120955467224121e+00,1.269093394279479980e+00,1.226024031639099121e+00,1.206007242202758789e+00,1.187087535858154297e+00,9.557828903198242188e-01,1.201634287834167480e+00,1.032673120498657227e+00,1.062540888786315918e+00,1.497876286506652832e+00
1.460116624832153320e+00,1.510382652282714844e+00,1.244344592094421387e+00,1.183543443679809570e+00,1.069411158561706543e+00,1.194088101387023926e+00,1.459992408752441406e+00,1.226918935775756836e+00,1.234825015068054199e+00,1.273118734359741211e+00,1.213180065155029297e+00,1.230872869491577148e+00,1.151102662086486816e+00,1.028124332427978516e+00,1.430085182189941406e+00,1.153215885162353516e+00
