9.172999858856201172e-01,9.236999750137329102e-01,9.278999567031860352e-01,9.333999752998352051e-01,9.314000010490417480e-01,9.341999888420104980e-01,9.377999901771545410e-01,9.366999864578247070e-01,9.365999698638916016e-01,9.420999884605407715e-01,9.427999854087829590e-01,9.433999657630920410e-01,9.472999572753906250e-01,9.415999650955200195e-01,9.459999799728393555e-01,9.502999782562255859e-01
9.203999638557434082e-01,8.456999659538269043e-01,9.364999532699584961e-01,9.404000043869018555e-01,9.449999928474426270e-01,9.465999603271484375e-01,9.495999813079833984e-01,9.508000016212463379e-01,9.497999548912048340e-01,9.540999531745910645e-01,9.559999704360961914e-01,9.526000022888183594e-01,9.566999673843383789e-01,9.564999938011169434e-01,9.608999490737915039e-01,9.547999501228332520e-01
6.462000012397766113e-01,6.502000093460083008e-01,7.493999600410461426e-01,6.640999913215637207e-01,8.420000076293945312e-01,8.946999907493591309e-01,9.468999505043029785e-01,9.505999684333801270e-01,9.493999481201171875e-01,9.519999623298645020e-01,9.497999548912048340e-01,9.501999616622924805e-01,9.499999880790710449e-01,9.573999643325805664e-01,9.519000053405761719e-01,9.576999545097351074e-01
6.359999775886535645e-01,2.944999933242797852e-01,4.915999770164489746e-01,3.712999820709228516e-01,3.786000013351440430e-01,6.678999662399291992e-01,9.381999969482421875e-01,3.018999993801116943e-01,6.068999767303466797e-01,7.375999689102172852e-01,6.808999776840209961e-01,9.455999732017517090e-01,7.400999665260314941e-01,8.465999960899353027e-01,9.468999505043029785e-01,9.427999854087829590e-01
5.015000104904174805e-01,2.987999916076660156e-01,4.660999774932861328e-01,3.653999865055084229e-01,5.009999871253967285e-01,4.856999814510345459e-01,5.472999811172485352e-01,3.671000003814697266e-01,3.801999986171722412e-01,4.594999849796295166e-01,5.788999795913696289e-01,7.644000053405761719e-01,4.869000017642974854e-01,6.552000045776367188e-01,6.455999612808227539e-01,2.793999910354614258e-01
3.562999963760375977e-01,2.073999941349029541e-01,3.675999939441680908e-01,4.654999971389770508e-01,7.228999733924865723e-01,5.615999698638916016e-01,2.784000039100646973e-01,4.570999741554260254e-01,3.822999894618988037e-01,3.935000002384185791e-01,4.564999938011169434e-01,4.593999981880187988e-01,4.612999856472015381e-01,8.216999769210815430e-01,2.775999903678894043e-01,5.302999615669250488e-01
